in-rho_O,in-rho_O2,in-Th,in-Tv,in-t,out-Y_O,out-Y_O2,out-Th,out-Tv
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4946384023E-08,9.4040430873E-02,9.0595956913E-01,3.0586140729E+03,1.5349565073E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5295947864E-08,9.4040382858E-02,9.0595961714E-01,3.0575633970E+03,1.5384939162E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5649007342E-08,9.4040334343E-02,9.0595966566E-01,3.0565060264E+03,1.5420509973E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6005597416E-08,9.4040285320E-02,9.0595971468E-01,3.0554419518E+03,1.5456277511E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6365753390E-08,9.4040235785E-02,9.0595976421E-01,3.0543711646E+03,1.5492241764E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6729510924E-08,9.4040185732E-02,9.0595981427E-01,3.0532936570E+03,1.5528402698E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7096906033E-08,9.4040135156E-02,9.0595986484E-01,3.0522094217E+03,1.5564760261E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7467975093E-08,9.4040084051E-02,9.0595991595E-01,3.0511184522E+03,1.5601314380E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7842754844E-08,9.4040032411E-02,9.0595996759E-01,3.0500207424E+03,1.5638064963E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8221282393E-08,9.4039980231E-02,9.0596001977E-01,3.0489162873E+03,1.5675011895E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8603595216E-08,9.4039927505E-02,9.0596007250E-01,3.0478050822E+03,1.5712155042E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8989731169E-08,9.4039874227E-02,9.0596012577E-01,3.0466871232E+03,1.5749494249E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.9379728480E-08,9.4039820390E-02,9.0596017961E-01,3.0455624074E+03,1.5787029338E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.9773625765E-08,9.4039765990E-02,9.0596023401E-01,3.0444309322E+03,1.5824760110E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0171462023E-08,9.4039711020E-02,9.0596028898E-01,3.0432926961E+03,1.5862686346E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0573276643E-08,9.4039655474E-02,9.0596034453E-01,3.0421476981E+03,1.5900807801E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0979109410E-08,9.4039599346E-02,9.0596040065E-01,3.0409959380E+03,1.5939124210E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.1389000504E-08,9.4039542629E-02,9.0596045737E-01,3.0398374166E+03,1.5977635283E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.1802990509E-08,9.4039485317E-02,9.0596051468E-01,3.0386721353E+03,1.6016340711E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2221120414E-08,9.4039427405E-02,9.0596057260E-01,3.0375000962E+03,1.6055240156E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2643431618E-08,9.4039368884E-02,9.0596063112E-01,3.0363213024E+03,1.6094333260E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3069965934E-08,9.4039309749E-02,9.0596069025E-01,3.0351357578E+03,1.6133619640E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3500765593E-08,9.4039249993E-02,9.0596075001E-01,3.0339434669E+03,1.6173098888E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3935873249E-08,9.4039189610E-02,9.0596081039E-01,3.0327444355E+03,1.6212770573E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.4375331982E-08,9.4039128594E-02,9.0596087141E-01,3.0315386697E+03,1.6252634237E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.4819185302E-08,9.4039066936E-02,9.0596093306E-01,3.0303261770E+03,1.6292689399E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5267477155E-08,9.4039004629E-02,9.0596099537E-01,3.0291069653E+03,1.6332935551E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5720251926E-08,9.4038941668E-02,9.0596105833E-01,3.0278810438E+03,1.6373372161E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.6177554445E-08,9.4038878045E-02,9.0596112195E-01,3.0266484224E+03,1.6413998667E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.6639429990E-08,9.4038813754E-02,9.0596118625E-01,3.0254091118E+03,1.6454814486E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7105924290E-08,9.4038748786E-02,9.0596125121E-01,3.0241631239E+03,1.6495819005E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7577083533E-08,9.4038683134E-02,9.0596131687E-01,3.0229104713E+03,1.6537011586E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.8052954368E-08,9.4038616792E-02,9.0596138321E-01,3.0216511677E+03,1.6578391561E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.8533583912E-08,9.4038549751E-02,9.0596145025E-01,3.0203852277E+03,1.6619958239E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.9019019751E-08,9.4038482006E-02,9.0596151799E-01,3.0191126668E+03,1.6661710897E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.9509309948E-08,9.4038413546E-02,9.0596158645E-01,3.0178335016E+03,1.6703648787E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.0004503048E-08,9.4038344366E-02,9.0596165563E-01,3.0165477496E+03,1.6745771132E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.0504648078E-08,9.4038274457E-02,9.0596172554E-01,3.0152554295E+03,1.6788077126E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.1009794559E-08,9.4038203811E-02,9.0596179619E-01,3.0139565607E+03,1.6830565935E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.1519992505E-08,9.4038132421E-02,9.0596186758E-01,3.0126511638E+03,1.6873236695E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.2035292430E-08,9.4038060278E-02,9.0596193972E-01,3.0113392605E+03,1.6916088514E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.2555745354E-08,9.4037987375E-02,9.0596201262E-01,3.0100208734E+03,1.6959120470E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.3081402808E-08,9.4037913704E-02,9.0596208630E-01,3.0086960262E+03,1.7002331611E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.3612316836E-08,9.4037839255E-02,9.0596216075E-01,3.0073647438E+03,1.7045720956E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.4148540004E-08,9.4037764021E-02,9.0596223598E-01,3.0060270519E+03,1.7089287492E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.4690125404E-08,9.4037687993E-02,9.0596231201E-01,3.0046829777E+03,1.7133030176E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.5237126658E-08,9.4037611163E-02,9.0596238884E-01,3.0033325490E+03,1.7176947937E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.5789597925E-08,9.4037533522E-02,9.0596246648E-01,3.0019757950E+03,1.7221039669E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.6347593904E-08,9.4037455062E-02,9.0596254494E-01,3.0006127461E+03,1.7265304237E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.6911169843E-08,9.4037375773E-02,9.0596262423E-01,2.9992434336E+03,1.7309740475E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.7480381541E-08,9.4037295647E-02,9.0596270435E-01,2.9978678901E+03,1.7354347184E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.8055285357E-08,9.4037214675E-02,9.0596278532E-01,2.9964861493E+03,1.7399123134E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.8635938210E-08,9.4037132847E-02,9.0596286715E-01,2.9950982459E+03,1.7444067063E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.9222397592E-08,9.4037050155E-02,9.0596294984E-01,2.9937042161E+03,1.7489177675E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.9814721568E-08,9.4036966590E-02,9.0596303341E-01,2.9923040969E+03,1.7534453645E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.0412968784E-08,9.4036882141E-02,9.0596311786E-01,2.9908979268E+03,1.7579893612E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.1017198472E-08,9.4036796800E-02,9.0596320320E-01,2.9894857452E+03,1.7625496183E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.1627470457E-08,9.4036710556E-02,9.0596328944E-01,2.9880675930E+03,1.7671259934E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.2243845161E-08,9.4036623401E-02,9.0596337660E-01,2.9866435121E+03,1.7717183404E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.2866383613E-08,9.4036535324E-02,9.0596346468E-01,2.9852135456E+03,1.7763265102E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.3495147449E-08,9.4036446316E-02,9.0596355368E-01,2.9837777379E+03,1.7809503502E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.4130198923E-08,9.4036356366E-02,9.0596364363E-01,2.9823361347E+03,1.7855897043E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.4771600913E-08,9.4036265465E-02,9.0596373454E-01,2.9808887829E+03,1.7902444132E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.5419416922E-08,9.4036173602E-02,9.0596382640E-01,2.9794357304E+03,1.7949143141E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.6073711091E-08,9.4036080768E-02,9.0596391923E-01,2.9779770267E+03,1.7995992408E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.6734548202E-08,9.4035986951E-02,9.0596401305E-01,2.9765127224E+03,1.8042990236E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.7401993684E-08,9.4035892141E-02,9.0596410786E-01,2.9750428694E+03,1.8090134895E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.8076113621E-08,9.4035796328E-02,9.0596420367E-01,2.9735675207E+03,1.8137424618E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.8756974757E-08,9.4035699501E-02,9.0596430050E-01,2.9720867309E+03,1.8184857605E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.9444644504E-08,9.4035601649E-02,9.0596439835E-01,2.9706005556E+03,1.8232432020E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.0139190949E-08,9.4035502761E-02,9.0596449724E-01,2.9691090518E+03,1.8280145994E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.0840682859E-08,9.4035402827E-02,9.0596459717E-01,2.9676122777E+03,1.8327997619E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.1549189688E-08,9.4035301834E-02,9.0596469817E-01,2.9661102930E+03,1.8375984956E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.2264781585E-08,9.4035199772E-02,9.0596480023E-01,2.9646031585E+03,1.8424106028E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.2987529400E-08,9.4035096629E-02,9.0596490337E-01,2.9630909365E+03,1.8472358824E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.3717504694E-08,9.4034992394E-02,9.0596500761E-01,2.9615736903E+03,1.8520741296E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.4454779741E-08,9.4034887056E-02,9.0596511294E-01,2.9600514849E+03,1.8569251363E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.5199427539E-08,9.4034780602E-02,9.0596521940E-01,2.9585243862E+03,1.8617886905E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.5951521814E-08,9.4034673020E-02,9.0596532698E-01,2.9569924618E+03,1.8666645770E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.6711137032E-08,9.4034564300E-02,9.0596543570E-01,2.9554557805E+03,1.8715525767E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.7478348403E-08,9.4034454428E-02,9.0596554557E-01,2.9539144122E+03,1.8764524671E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.8253231886E-08,9.4034343392E-02,9.0596565661E-01,2.9523684284E+03,1.8813640223E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.9035864205E-08,9.4034231181E-02,9.0596576882E-01,2.9508179018E+03,1.8862870124E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.9826322847E-08,9.4034117780E-02,9.0596588222E-01,2.9492629065E+03,1.8912212043E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.0624686076E-08,9.4034003180E-02,9.0596599682E-01,2.9477035179E+03,1.8961663612E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.1431032937E-08,9.4033887366E-02,9.0596611263E-01,2.9461398126E+03,1.9011222427E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.2245443266E-08,9.4033770325E-02,9.0596622968E-01,2.9445718688E+03,1.9060886049E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.3067997699E-08,9.4033652044E-02,9.0596634796E-01,2.9429997658E+03,1.9110652002E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.3898777676E-08,9.4033532511E-02,9.0596646749E-01,2.9414235844E+03,1.9160517777E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.4737865452E-08,9.4033411713E-02,9.0596658829E-01,2.9398434064E+03,1.9210480826E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.5585344107E-08,9.4033289635E-02,9.0596671037E-01,2.9382593154E+03,1.9260538569E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.6441297548E-08,9.4033166265E-02,9.0596683374E-01,2.9366713959E+03,1.9310688389E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.7305810524E-08,9.4033041589E-02,9.0596695841E-01,2.9350797341E+03,1.9360927633E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.8178968629E-08,9.4032915593E-02,9.0596708441E-01,2.9334844171E+03,1.9411253615E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.9060858315E-08,9.4032788263E-02,9.0596721174E-01,2.9318855337E+03,1.9461663610E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.9951566898E-08,9.4032659586E-02,9.0596734041E-01,2.9302831738E+03,1.9512154864E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.0851182567E-08,9.4032529546E-02,9.0596747045E-01,2.9286774286E+03,1.9562724582E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.1759794393E-08,9.4032398131E-02,9.0596760187E-01,2.9270683908E+03,1.9613369939E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.2677492337E-08,9.4032265325E-02,9.0596773468E-01,2.9254561541E+03,1.9664088073E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.3604367260E-08,9.4032131114E-02,9.0596786889E-01,2.9238408137E+03,1.9714876089E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.4540510933E-08,9.4031995484E-02,9.0596800452E-01,2.9222224662E+03,1.9765731056E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.5486016042E-08,9.4031858418E-02,9.0596814158E-01,2.9206012091E+03,1.9816650012E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.6440976202E-08,9.4031719904E-02,9.0596828010E-01,2.9189771415E+03,1.9867629959E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.7405485964E-08,9.4031579925E-02,9.0596842008E-01,2.9173503636E+03,1.9918667866E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.8379640824E-08,9.4031438465E-02,9.0596856153E-01,2.9157209771E+03,1.9969760670E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,9.9363537232E-08,9.4031295511E-02,9.0596870449E-01,2.9140890846E+03,2.0020905272E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0035727261E-07,9.4031151046E-02,9.0596884895E-01,2.9124547902E+03,2.0072098544E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0136094533E-07,9.4031005054E-02,9.0596899495E-01,2.9108181992E+03,2.0123337322E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0237465478E-07,9.4030857520E-02,9.0596914248E-01,2.9091794181E+03,2.0174618413E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0339850133E-07,9.4030708427E-02,9.0596929157E-01,2.9075385544E+03,2.0225938590E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0443258635E-07,9.4030557760E-02,9.0596944224E-01,2.9058957172E+03,2.0277294595E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0547701221E-07,9.4030405503E-02,9.0596959450E-01,2.9042510166E+03,2.0328683138E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0653188233E-07,9.4030251637E-02,9.0596974836E-01,2.9026045638E+03,2.0380100901E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0759730115E-07,9.4030096149E-02,9.0596990385E-01,2.9009564713E+03,2.0431544532E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0867337417E-07,9.4029939020E-02,9.0597006098E-01,2.8993068527E+03,2.0483010650E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.0976020791E-07,9.4029780234E-02,9.0597021977E-01,2.8976558227E+03,2.0534495844E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1085790999E-07,9.4029619772E-02,9.0597038023E-01,2.8960034972E+03,2.0585996676E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1196658909E-07,9.4029457620E-02,9.0597054238E-01,2.8943499933E+03,2.0637509675E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1308635498E-07,9.4029293757E-02,9.0597070624E-01,2.8926954290E+03,2.0689031344E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1421731853E-07,9.4029128169E-02,9.0597087183E-01,2.8910399235E+03,2.0740558157E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1535959171E-07,9.4028960836E-02,9.0597103916E-01,2.8893835972E+03,2.0792086562E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1651328763E-07,9.4028791741E-02,9.0597120826E-01,2.8877265712E+03,2.0843612977E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1767852051E-07,9.4028620867E-02,9.0597137913E-01,2.8860689680E+03,2.0895133796E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.1885540571E-07,9.4028448193E-02,9.0597155181E-01,2.8844109110E+03,2.0946645384E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2004405977E-07,9.4028273703E-02,9.0597172630E-01,2.8827525245E+03,2.0998144082E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2124460036E-07,9.4028097378E-02,9.0597190262E-01,2.8810939339E+03,2.1049626207E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2245714637E-07,9.4027919198E-02,9.0597208080E-01,2.8794352656E+03,2.1101088050E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2368181783E-07,9.4027739147E-02,9.0597226085E-01,2.8777766467E+03,2.1152525876E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2491873601E-07,9.4027557203E-02,9.0597244280E-01,2.8761182056E+03,2.1203935931E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2616802337E-07,9.4027373348E-02,9.0597262665E-01,2.8744600713E+03,2.1255314433E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2742980361E-07,9.4027187563E-02,9.0597281244E-01,2.8728023738E+03,2.1306657582E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2870420164E-07,9.4026999828E-02,9.0597300017E-01,2.8711452440E+03,2.1357961554E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.2999134366E-07,9.4026810124E-02,9.0597318988E-01,2.8694888136E+03,2.1409222505E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3129135709E-07,9.4026618430E-02,9.0597338157E-01,2.8678332151E+03,2.1460436569E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3260437066E-07,9.4026424727E-02,9.0597357527E-01,2.8661785818E+03,2.1511599862E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3393051437E-07,9.4026228993E-02,9.0597377101E-01,2.8645250479E+03,2.1562708481E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3526991951E-07,9.4026031210E-02,9.0597396879E-01,2.8628727480E+03,2.1613758502E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3662271871E-07,9.4025831355E-02,9.0597416864E-01,2.8612218179E+03,2.1664745988E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3798904590E-07,9.4025629409E-02,9.0597437059E-01,2.8595723937E+03,2.1715666980E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.3936903636E-07,9.4025425351E-02,9.0597457465E-01,2.8579246124E+03,2.1766517506E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.4076282672E-07,9.4025219158E-02,9.0597478084E-01,2.8562786115E+03,2.1817293578E+03
